f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,treatment,exposure,visit,conversion
-1,3,0.559352,2,0.331853,1.103974,3,0.569949,3,-1.0,-1.0,0.621167,0,0,0,0
0,2,1.033015,2,2.304267,-1.0,2,1.391703,1,0.166339,0.226928,0.764936,1,1,1,0
1,0,0.38231,4,3.46688,0.294921,1,0.276604,4,-1.0,1.81233,1.029971,1,1,0,0
3,-1,0.321296,3,2.025174,0.546017,2,11.923867,0,0.10481,1.953,0.161233,0,0,0,0
2,1,-1.0,0,1.140228,1.919935,0,3.858453,0,0.410714,1.299559,-1.0,0,0,0,0
2,0,5.738727,1,0.377534,1.856186,0,2.602667,2,0.978291,0.264777,0.328934,1,1,0,0
2,1,1.743215,1,3.131863,0.779238,2,1.504315,1,0.240506,0.450389,0.255101,0,0,0,0
1,3,0.889795,1,-1.0,10.588097,0,1.505586,1,0.242068,1.086891,3.425834,1,1,0,0
0,1,0.513131,1,7.575191,4.766287,0,-1.0,1,2.669509,0.541652,2.074096,1,1,0,0
3,0,0.056358,1,0.315239,3.455335,0,0.284048,1,0.202792,0.460298,1.734978,0,0,0,0
3,0,0.482618,1,2.369234,-1.0,2,0.321753,3,0.887954,-1.0,-1.0,1,1,0,0
3,0,2.045958,-1,1.731705,1.581766,1,1.060087,2,4.375589,0.87344,0.559436,0,0,0,0
4,3,2.565554,0,0.710329,1.470461,3,0.754635,-1,-1.0,-1.0,4.425051,1,1,0,0
1,1,1.900833,4,3.911163,0.16447,1,2.250896,3,1.029366,0.437515,1.14437,0,0,0,0
1,0,1.171625,1,-1.0,0.349489,1,0.380775,0,0.489904,1.010305,0.40703,1,1,0,0
3,0,3.68354,2,0.391843,0.800806,1,2.791596,0,0.491581,1.283302,0.369794,1,1,0,1
2,1,0.719976,3,0.888395,1.136408,2,0.440264,1,0.845544,-1.0,1.365038,0,0,0,0
2,4,2.959999,1,0.387183,0.882977,1,0.658386,3,0.135803,0.383881,0.706083,0,0,0,0
3,1,0.680735,1,0.625931,1.31295,-1,2.448424,0,2.753085,0.735555,2.810145,0,0,0,0
3,-1,0.41431,1,2.021472,0.122053,4,1.656413,0,1.230684,1.016172,1.074773,1,1,0,1
1,1,0.365784,1,2.689281,1.658087,3,0.286088,4,0.174159,1.133349,0.301009,0,0,0,0
1,0,-1.0,4,1.247588,1.064109,4,2.898115,2,2.789952,0.263159,6.430053,0,0,1,0
0,3,1.93299,3,0.472331,0.829071,1,1.093066,0,1.972385,0.710909,0.36039,0,0,0,0
2,1,0.475806,0,1.464638,2.527706,1,0.117396,0,1.551293,-1.0,0.294629,0,0,0,0
0,2,0.355927,0,-1.0,-1.0,2,0.430554,3,9.358294,0.552187,0.919515,1,1,0,0
1,-1,2.041603,1,0.139163,0.789074,2,0.663898,3,1.101129,1.427117,1.593272,1,1,0,0
1,0,-1.0,0,1.123534,1.328989,3,-1.0,0,4.618921,1.014716,0.40682,0,0,0,0
0,0,2.618475,2,0.826802,0.42613,2,3.829417,1,1.02584,0.631344,2.004772,0,0,0,0
2,2,1.669626,0,2.595324,0.134883,-1,0.687455,3,1.572122,3.531446,0.61049,1,1,0,0
0,0,0.470899,1,1.470627,0.315676,1,1.584364,3,0.575025,-1.0,11.532516,0,0,0,0
0,0,-1.0,0,1.623122,0.937329,3,1.229476,3,0.15178,-1.0,1.395804,0,0,0,0
3,0,-1.0,1,0.617602,0.779565,2,-1.0,1,0.160962,0.615837,0.337914,0,0,0,0
1,0,0.398854,2,1.001653,0.9819,2,5.328398,4,0.91902,4.39504,0.494824,1,1,0,0
0,3,0.331335,1,-1.0,0.517225,1,1.965409,1,0.788789,4.017803,1.637466,0,0,0,0
1,0,0.506252,-1,-1.0,0.26921,3,5.712257,0,0.307288,3.148016,0.443906,0,0,0,0
3,1,7.66437,3,1.190853,1.146838,4,2.018293,2,0.757928,2.385655,0.926566,0,0,0,0
0,2,0.661832,1,-1.0,0.846603,0,-1.0,1,1.568525,0.413046,7.16884,0,0,0,0
2,1,3.431052,0,0.933756,1.892379,2,1.379134,3,3.636127,0.637753,1.896113,0,0,1,0
0,0,0.62584,3,0.133721,0.473461,1,0.072413,0,0.500503,0.462701,1.812677,0,0,0,0
0,3,2.432304,4,0.596817,0.132542,-1,0.634349,3,1.481295,-1.0,-1.0,1,1,1,0
1,0,2.465739,3,1.065576,-1.0,1,0.866249,0,5.692952,10.335519,0.468174,1,1,0,0
1,3,2.592417,0,2.153363,0.669336,0,1.549689,2,2.117006,-1.0,0.983575,1,1,0,0
2,3,1.473775,-1,0.368189,1.13645,1,0.974813,0,0.463261,5.344187,0.738364,0,0,0,0
2,1,3.964448,0,1.453078,0.792698,2,1.39637,2,1.106717,1.579905,0.53449,1,1,1,0
-1,1,1.45988,2,4.342688,0.568275,0,0.266285,2,1.202946,1.372692,-1.0,0,0,1,0
1,1,5.548512,4,0.5269,0.203644,2,0.205699,1,1.891671,0.559839,0.634018,1,1,0,0
1,1,0.197915,0,0.212874,0.151168,4,0.306318,0,1.039835,1.846011,0.517828,1,1,0,0
3,3,1.416638,4,1.336214,1.443795,3,4.812393,1,1.621952,2.491729,0.744189,1,1,0,0
0,3,1.327535,1,-1.0,0.796442,0,0.281422,3,2.772325,2.868291,0.519845,1,1,0,0
1,1,0.39199,-1,0.440873,0.695226,-1,0.454478,1,0.349301,1.108965,1.382915,0,0,0,0
0,2,1.785296,0,2.517678,0.214006,2,-1.0,0,0.266974,1.218847,0.384932,1,1,0,0
0,4,0.225354,-1,6.533216,0.380505,0,0.203595,0,1.838273,0.940823,-1.0,0,0,0,0
-1,-1,0.519866,0,0.367626,1.046137,0,0.41797,4,0.857893,-1.0,2.06633,1,1,0,0
3,1,0.135459,2,0.478347,-1.0,0,1.967536,1,2.370524,2.413885,1.562101,0,0,0,0
2,1,-1.0,1,0.644121,0.848538,3,-1.0,0,2.967364,0.15028,0.6321,0,0,0,0
1,0,0.793303,1,0.578216,3.971919,0,5.384294,3,0.157174,0.187799,1.045056,0,0,0,0
0,-1,8.731036,0,6.912231,0.562427,0,0.182947,2,0.432992,0.578701,0.882435,1,1,0,0
0,0,2.232116,2,0.588271,3.621441,3,0.707793,0,0.882371,-1.0,1.027326,0,0,1,1
0,2,1.565332,0,0.678581,1.242179,2,0.645469,-1,0.35926,2.962393,0.262092,0,0,0,0
1,0,0.556422,2,5.033812,1.114196,3,0.991106,2,0.623152,0.642285,1.110233,0,0,0,0
2,0,0.351217,0,1.780112,2.540911,2,0.29324,1,0.278405,2.403812,1.384181,1,1,0,0
2,1,1.687033,-1,2.680221,0.535729,0,0.559631,1,0.644942,3.686793,4.237849,1,1,0,0
0,-1,0.930983,0,0.404092,0.719497,3,2.201466,3,0.38059,1.063291,-1.0,1,1,0,0
-1,0,0.262037,0,0.588499,-1.0,0,0.763837,0,1.411459,1.386916,0.305608,0,0,1,0
2,2,0.2194,0,0.353554,2.547755,2,0.343102,0,-1.0,3.410045,2.673679,0,0,0,0
2,0,-1.0,1,2.22835,1.398647,2,-1.0,0,1.504929,2.716228,0.220428,0,0,0,0
2,0,6.177831,0,-1.0,2.997544,0,1.050325,3,13.433415,0.126069,4.2869,0,0,1,0
1,1,9.145646,1,0.548935,1.227357,-1,1.846596,2,2.557074,0.662164,3.264283,1,1,1,0
0,1,1.227512,3,0.694724,3.013319,1,2.147156,2,2.462925,1.669635,1.788201,1,1,0,0
1,0,1.160607,2,0.725793,0.473649,0,0.931687,0,0.921177,1.240707,0.2193,1,1,0,0
3,1,-1.0,2,0.212838,2.683816,4,0.453961,2,0.735755,-1.0,0.852602,1,1,0,0
0,0,0.392788,0,0.509757,0.671786,2,1.220423,3,3.571935,0.18131,0.948873,0,0,0,0
0,1,3.955785,2,-1.0,1.002535,2,0.49653,1,0.776445,1.842676,1.335424,1,1,0,0
0,-1,6.511543,0,0.416688,2.071671,1,1.450008,3,1.035538,0.430246,1.74007,1,1,0,0
0,4,0.409254,3,1.097442,10.255778,3,0.848538,1,0.841824,0.874296,-1.0,0,0,0,0
3,1,0.9205,0,0.270355,2.27062,0,2.799428,3,1.715935,1.15573,2.889568,1,1,0,0
2,2,0.637713,1,0.865887,2.495143,0,0.31934,0,2.438853,0.849791,1.682761,1,1,0,0
1,4,0.65689,1,0.569315,0.579623,1,2.051389,2,2.898889,0.393863,1.666265,1,1,1,0
0,0,3.273659,3,-1.0,1.169993,0,1.847402,-1,0.738044,0.920612,0.799771,0,0,0,0
1,3,0.269291,0,2.204247,0.908585,2,0.787397,-1,1.199806,0.580156,1.474258,0,0,0,0
1,4,1.594356,2,2.331769,4.086407,1,-1.0,0,1.392869,5.237205,0.11732,0,0,1,0
0,0,-1.0,0,0.379258,0.864215,0,1.520277,1,4.324094,1.237836,1.48827,0,0,0,0
1,0,0.86749,2,0.805587,3.775534,0,1.948679,0,0.167604,13.019372,5.247703,0,0,0,0
1,-1,2.442612,4,1.045315,0.272083,2,1.828537,3,-1.0,0.26756,2.183411,0,0,0,0
2,1,-1.0,1,0.162877,4.050245,3,1.051398,2,0.525677,0.740164,1.942741,0,0,0,0
2,0,3.37748,1,0.247315,0.42257,1,0.550899,1,0.587119,0.737621,2.166052,1,1,0,0
0,0,0.21823,4,-1.0,2.348752,2,0.544572,0,0.427206,0.459849,3.35113,1,1,0,0
1,1,0.705552,1,0.344684,0.421334,0,0.806827,4,1.7145,0.703813,0.819373,0,0,0,0
2,2,0.930705,1,3.519022,1.855858,2,2.32366,1,0.08623,0.618803,2.678401,0,0,0,0
1,2,0.0691,2,0.260432,0.381904,0,1.881838,0,0.870702,0.375798,1.580052,0,0,1,1
3,-1,0.33758,2,1.932526,2.819278,1,2.73459,1,0.161776,6.017273,1.066611,1,1,0,0
2,0,0.44326,0,0.732492,2.328549,2,3.023086,0,0.50032,0.919947,3.859693,1,1,0,0
0,1,2.581075,3,0.843019,0.548434,4,0.804935,2,0.807556,2.526853,0.502758,1,1,1,0
0,1,0.493199,1,6.397683,1.782621,1,7.11654,4,0.666549,-1.0,0.522185,0,0,0,0
2,1,0.441279,0,0.285308,2.57908,3,0.901243,3,1.976145,4.170815,0.094732,0,0,0,0
0,0,2.264798,3,1.812665,0.397199,2,0.610244,1,3.489174,0.374444,0.394909,0,0,0,0
2,-1,0.198313,1,1.739312,0.355581,4,1.395612,3,7.086273,3.547976,0.643913,1,1,0,0
4,3,0.126029,0,28.633386,0.342561,1,-1.0,1,0.992513,0.928644,0.951138,0,0,0,0
2,1,0.696566,2,-1.0,0.297303,1,0.47637,0,3.193395,7.657507,1.566626,0,0,0,0
1,2,-1.0,3,0.534735,0.340925,3,0.853293,-1,-1.0,1.69018,2.413874,1,1,0,0
2,0,0.244222,3,2.26126,2.521334,0,0.639562,1,0.621099,0.315756,0.264677,1,1,0,0
1,1,-1.0,-1,0.818515,1.746912,0,1.15205,1,3.431829,3.517855,1.11593,0,0,0,0
1,2,2.401213,3,-1.0,0.183415,0,2.216344,-1,0.11353,3.187568,0.374123,0,0,1,0
4,1,2.200895,0,2.605205,0.600395,3,0.766509,0,1.346765,0.274787,0.264453,1,1,0,0
1,-1,3.030649,1,0.766004,0.314165,0,1.773074,3,4.980157,-1.0,-1.0,1,1,1,0
-1,2,3.459535,3,0.409893,-1.0,3,0.249363,4,1.104416,4.970495,1.106981,0,0,0,0
4,1,0.119005,1,2.067231,0.637854,1,2.434608,1,0.826637,1.61424,1.637861,0,0,0,0
0,3,1.568958,2,1.455411,0.213434,0,0.635445,0,0.822484,-1.0,1.785609,1,1,1,0
0,0,0.588836,2,0.731362,-1.0,1,-1.0,1,4.342561,2.746415,-1.0,0,0,0,0
0,1,0.473585,1,0.697466,1.833987,0,1.492332,0,0.203583,1.945448,2.987261,1,1,0,1
0,1,1.751399,4,0.400554,0.385313,2,1.572869,1,0.676378,0.79394,0.399121,1,1,0,0
0,1,0.177232,1,2.064931,0.76727,2,0.893769,3,2.32174,0.631131,0.347985,0,0,0,0
2,3,0.173581,1,0.697601,0.405597,1,0.411149,1,1.374227,-1.0,1.489131,1,1,0,0
0,1,-1.0,-1,0.463084,3.469628,0,0.61905,1,3.276809,0.402243,-1.0,0,0,1,0
1,3,1.628706,1,0.276497,0.649626,2,1.099925,2,1.978347,1.223645,0.444951,1,1,0,0
3,2,1.146522,0,1.480166,0.485858,3,1.632057,2,0.62383,3.315663,0.434851,0,0,0,0
0,1,0.414819,1,0.601347,0.949969,2,0.439135,3,1.788656,4.571568,1.462109,0,0,0,0
3,3,2.103978,3,0.133631,0.812573,3,0.527218,1,-1.0,0.591365,1.284259,0,0,0,0
0,0,1.974476,3,0.300211,1.990714,0,1.300753,3,0.133029,0.204593,0.35409,1,1,1,0
0,0,1.089049,3,0.791681,3.373825,3,0.920141,2,0.542531,0.493003,0.525715,1,1,0,0
2,1,0.308103,2,0.814209,3.399483,1,1.157773,1,1.083173,2.262323,0.402197,1,1,0,1
2,0,0.653607,0,0.783846,0.682558,0,0.073209,0,0.444134,0.476737,0.120051,0,0,0,0
3,0,2.311354,3,0.681979,1.356779,3,0.744597,1,1.190508,2.952703,3.912531,1,1,0,0
2,2,3.770438,3,0.228583,4.430444,4,2.347309,2,1.060274,0.475724,1.269267,0,0,0,0
3,1,0.721418,0,0.41705,4.604338,2,0.540168,0,0.155655,0.572725,-1.0,1,1,0,0
0,1,-1.0,0,3.266689,0.416484,0,-1.0,4,0.582935,0.841244,0.73667,0,0,0,1
0,-1,-1.0,-1,2.818566,1.808043,0,-1.0,2,2.56264,2.57174,0.378307,0,0,0,0
3,2,1.31639,3,1.782384,-1.0,1,0.209552,4,1.626637,-1.0,0.417076,0,0,0,0
3,3,0.559301,3,1.631505,2.52537,3,1.518644,0,0.498349,1.323107,0.416742,1,1,0,0
-1,0,0.055344,3,2.471329,3.468137,0,0.946992,1,1.856889,1.299625,0.595276,0,0,0,0
1,2,3.296196,1,0.326021,0.35311,3,0.714704,0,5.784455,0.371051,0.212732,1,1,0,0
1,3,6.017603,2,1.033477,0.501236,0,2.331394,0,0.654125,1.427696,0.679299,0,0,0,0
3,2,0.542048,1,0.326193,2.478389,3,0.732098,3,2.098946,0.835339,0.562925,1,1,1,0
1,2,0.344158,0,0.331902,-1.0,4,0.531199,0,1.792486,0.322644,2.39455,0,0,0,0
4,1,0.871883,2,1.444936,0.107825,1,-1.0,1,0.620404,-1.0,1.711303,1,1,0,0
3,0,0.829026,1,2.577321,0.188948,1,0.385835,0,0.322131,0.352657,0.682145,0,0,0,0
1,1,2.706127,2,0.823782,1.939777,3,1.59464,1,5.210452,0.527029,1.609541,0,0,0,0
3,1,1.05616,1,5.201778,2.314308,1,0.73191,3,2.970186,2.410803,-1.0,1,1,0,0
3,3,0.452656,1,1.235881,0.259373,2,-1.0,2,0.757265,0.731927,-1.0,0,0,0,0
0,0,0.267561,0,0.459882,3.001666,2,0.052218,2,3.365383,2.361911,0.910121,0,0,0,0
4,-1,2.376513,0,0.337318,0.82107,0,2.516428,1,1.741694,0.854762,1.107576,0,0,1,0
1,-1,1.821228,0,2.768018,0.359704,3,1.432799,4,3.340808,-1.0,0.86921,1,1,0,0
3,0,-1.0,0,1.137075,0.57104,0,0.913178,2,0.166542,1.615921,3.880452,0,0,0,0
1,1,0.379771,-1,1.966091,0.294421,4,-1.0,1,0.664785,1.750955,1.988383,1,1,0,0
3,3,6.286704,0,0.070091,0.540149,0,0.190162,1,4.823205,0.292166,2.814998,0,0,0,0
1,-1,0.174873,0,1.277202,0.154294,2,2.11931,4,14.182087,-1.0,0.57508,1,1,0,0
0,1,2.03318,2,0.599431,0.928827,0,1.273981,2,0.67721,4.576156,1.394495,1,1,1,0
4,1,0.148142,2,0.248141,1.798798,1,1.250094,2,0.665522,1.871379,0.352223,1,1,0,0
0,1,0.453694,0,0.939242,0.259909,1,0.902604,1,-1.0,1.080447,0.481262,0,0,0,0
1,2,4.763692,3,2.979673,1.017166,2,2.339197,0,1.410946,7.475982,1.392534,0,0,0,0
-1,0,2.29645,3,9.642962,0.447244,2,0.55662,2,1.704517,1.714386,0.410809,0,0,0,0
-1,2,0.579135,0,1.273988,1.951895,3,0.714334,2,0.115062,1.218016,0.453269,0,0,1,0
2,0,0.595212,0,0.492064,0.098825,1,0.838119,1,0.787619,5.47339,1.53828,1,1,0,0
2,0,-1.0,4,0.463243,-1.0,2,0.807623,2,2.237477,4.966268,0.465844,0,0,0,0
1,1,1.672201,3,2.61989,0.16239,3,3.805976,0,-1.0,0.237123,2.617438,0,0,0,0
0,1,3.49586,2,-1.0,0.810633,0,0.285236,3,0.198413,0.604006,0.807131,1,1,0,0
1,1,0.633666,0,-1.0,0.492176,1,0.141625,4,0.16967,1.796187,0.841286,0,0,0,0
2,1,0.199531,1,1.341356,0.697186,1,0.233628,3,1.916929,3.412174,1.285652,0,0,1,0
3,1,1.169959,2,1.200936,-1.0,1,1.981097,1,0.394706,0.311758,0.873975,0,0,0,0
3,0,0.632908,0,0.208437,5.260035,1,0.904137,1,0.300905,2.47902,1.323105,1,1,0,0
3,1,0.272359,1,0.699802,0.276218,2,0.202155,3,1.056521,0.667263,0.399515,0,0,0,0
0,-1,1.346716,2,0.232664,0.298898,0,1.104801,2,0.289219,2.049233,0.065799,1,1,0,0
1,1,0.808064,1,0.5553,6.018395,2,0.723261,1,1.570819,0.567242,0.243436,0,0,0,0
0,1,1.358678,3,2.502121,1.380853,4,1.749788,4,11.177769,0.097014,0.63423,0,0,0,0
1,2,0.408835,3,3.424851,-1.0,2,2.212817,1,0.691634,-1.0,1.633042,0,0,0,0
1,-1,1.626956,1,1.238559,-1.0,2,12.405736,1,-1.0,-1.0,8.659633,0,0,0,0
3,0,0.267912,3,0.565333,0.789994,0,0.306619,0,0.635784,0.553466,0.552614,0,0,0,0
1,2,-1.0,0,4.894437,0.184953,3,0.155244,0,1.632254,0.992842,0.51992,1,1,0,0
0,2,0.784339,3,0.557892,0.46848,0,-1.0,0,1.477012,0.595955,1.400988,1,1,0,0
0,2,5.707713,0,0.321202,0.973964,2,-1.0,4,2.312752,0.953732,1.248106,0,0,0,0
3,0,-1.0,0,2.006683,3.54812,-1,0.279237,1,0.552228,-1.0,1.291354,0,0,1,0
2,2,2.936424,2,1.580489,-1.0,2,0.279507,1,0.755758,0.99532,0.774369,0,0,0,0
0,0,4.125045,1,0.581249,0.892575,2,1.411095,3,0.086126,2.536206,0.137974,0,0,0,0
0,2,36.702033,4,1.10542,0.442566,1,5.553802,2,1.847903,0.985139,1.218146,1,1,0,0
2,2,1.042466,1,1.556065,2.991847,0,0.416192,2,0.269774,1.717468,0.953551,0,0,0,0
0,0,-1.0,0,1.225904,2.46532,3,1.09097,0,1.221475,2.042885,0.204136,1,1,0,0
3,3,2.752846,1,1.582394,2.201931,0,0.149697,3,0.418432,0.853989,1.788605,1,1,0,0
2,0,2.707518,1,0.603074,1.118333,2,0.81989,0,0.916799,0.166818,-1.0,1,1,0,0
0,3,5.895796,1,1.692565,0.202185,0,0.892572,0,2.607592,1.287491,1.74718,0,0,0,0
0,1,0.657498,2,1.017713,-1.0,3,4.338551,0,0.645852,-1.0,0.66571,0,0,0,0
-1,0,0.607329,3,0.623872,1.059005,0,0.49328,0,0.477277,2.368861,1.247234,1,1,0,0
1,0,-1.0,3,0.782012,-1.0,1,1.986572,0,1.002583,3.918304,0.407425,0,0,0,0
1,-1,0.833018,-1,0.906738,1.565897,2,0.462198,2,0.525984,0.77295,0.250203,0,0,0,0
3,0,1.375065,0,-1.0,1.251308,1,1.094538,0,0.389919,1.17813,0.905781,1,1,0,0
4,0,4.77192,2,0.529057,-1.0,1,7.983055,2,6.466205,1.950064,0.222654,0,0,0,0
-1,1,0.619931,1,1.067058,0.72557,1,6.008057,0,0.156477,0.443575,0.875054,0,0,0,0
3,2,0.73736,2,0.258983,0.148958,1,7.10336,0,1.922946,1.00927,0.949355,0,0,0,0
1,1,-1.0,1,-1.0,1.089835,1,1.488207,1,0.873192,0.212778,0.441597,0,0,0,0
0,0,0.795871,-1,10.855208,3.781527,1,0.810372,4,0.437869,2.841457,6.964838,1,1,1,0
3,0,0.147488,2,0.323273,0.166025,2,1.329663,3,-1.0,5.398369,0.549557,0,0,0,0
2,0,0.559827,-1,0.681258,1.137267,0,1.593684,-1,-1.0,1.105107,1.236418,0,0,0,0
1,0,1.988485,3,0.434431,1.951266,-1,1.475969,2,3.745406,0.471516,-1.0,0,0,0,0
4,1,4.210354,4,0.889701,2.262243,1,0.490963,2,0.321582,1.298886,2.558664,0,0,0,0
0,2,0.315178,3,0.442675,0.47417,0,0.47163,2,0.59682,-1.0,0.71567,1,1,0,0
1,0,0.313711,1,0.784081,0.332129,1,0.550869,2,2.750004,0.646658,0.281659,0,0,0,0
0,1,1.030695,0,0.48746,0.555964,3,2.916299,0,0.814678,0.658236,1.514238,1,1,0,0
1,1,0.125482,1,2.872342,3.289946,0,3.251242,1,1.727634,0.593496,0.222499,1,1,0,0
0,-1,0.640843,0,-1.0,0.180946,2,24.12947,1,3.36963,1.245086,0.428215,0,0,0,0
0,-1,0.176216,1,0.366787,0.296423,1,1.530579,1,1.754514,1.543322,0.60028,0,0,0,0
0,3,3.931658,1,2.318213,0.632061,0,0.454558,1,0.542736,1.01436,0.623432,1,1,0,0
2,0,0.463323,1,-1.0,0.376939,3,0.619471,0,-1.0,2.461839,0.707204,1,1,0,0
2,0,5.221758,-1,0.20928,0.959184,1,0.854275,1,3.398331,1.477492,0.653105,0,0,0,0
2,1,3.045062,4,0.996962,4.114535,0,-1.0,0,1.167906,0.610145,-1.0,0,0,0,0
-1,0,0.523972,0,-1.0,0.300046,3,2.081188,-1,0.815687,0.897602,-1.0,0,0,0,0
1,1,0.342337,1,0.160789,0.863841,2,-1.0,0,1.467573,0.922289,1.544933,1,1,0,0
0,3,0.824032,1,0.264216,0.991783,3,0.944742,0,0.276864,0.681645,0.430958,0,0,0,0
3,3,0.900643,1,2.122354,-1.0,2,0.229586,3,0.789186,1.664706,0.281006,0,0,1,0
0,3,-1.0,3,0.52607,0.2063,2,1.808464,1,0.924469,0.118666,0.322597,0,0,0,0
-1,1,0.459993,1,1.844021,0.52844,3,0.493216,0,0.909479,1.032631,0.662696,0,0,0,0
0,2,2.109382,2,0.432796,0.530022,0,-1.0,1,0.674174,1.36248,2.640661,0,0,0,0
-1,1,1.303859,3,1.152533,1.884201,3,0.152784,0,0.734327,1.820394,0.972857,0,0,0,0
0,0,0.711489,3,5.72289,-1.0,2,-1.0,0,0.892287,3.029311,0.630718,0,0,0,0
3,2,0.490642,0,0.302828,0.211846,0,3.349016,0,4.307156,0.86877,0.96051,0,0,0,0
1,0,0.8312,2,2.783644,0.678999,1,0.500102,1,0.110461,2.297373,0.298217,0,0,0,0
-1,1,0.441799,1,-1.0,-1.0,0,0.850428,3,2.011685,1.841463,-1.0,0,0,1,0
0,1,1.06018,0,-1.0,7.061767,2,0.619212,2,0.916892,1.302445,-1.0,0,0,1,1
2,2,1.089195,0,1.748749,1.339522,1,0.803916,2,0.940069,-1.0,0.350363,0,0,0,0
-1,3,1.299146,1,1.075522,0.340467,-1,0.440583,0,0.66618,2.975681,-1.0,0,0,0,0
1,1,5.848834,1,1.095372,0.459876,0,0.332787,1,-1.0,1.101126,6.832703,1,1,0,0
2,3,0.875951,0,1.400063,0.684857,2,3.929923,3,-1.0,0.777213,-1.0,1,1,0,0
2,0,2.730809,2,0.70443,1.436727,0,0.071382,0,0.150139,0.314434,0.296347,0,0,0,0
1,1,1.258081,3,1.072614,1.624047,2,1.655519,3,8.116828,0.086799,5.782085,0,0,0,0
2,2,0.78801,0,1.273097,1.221992,2,1.327546,1,1.155025,6.701169,0.490387,1,1,0,0
2,2,-1.0,0,2.108671,0.810775,2,5.227426,3,1.115928,1.359145,5.180501,0,0,0,0
4,-1,0.94287,3,0.217151,0.872842,3,0.789476,1,0.248027,0.330552,1.550607,0,0,0,0
0,0,1.322822,0,3.636006,0.879001,3,0.689835,1,0.564958,0.283462,0.370651,0,0,0,0
0,2,0.383153,4,0.314966,0.168148,0,0.445543,3,3.89256,0.756793,-1.0,0,0,0,0
-1,2,0.230999,2,2.141761,0.940549,1,1.426985,3,1.07109,2.243492,5.026776,0,0,0,0
3,4,1.92379,1,1.082686,0.561438,2,0.492514,0,1.515519,1.879811,0.346185,0,0,0,0
1,0,2.454993,0,0.277716,0.191507,1,0.323426,-1,0.630532,1.977754,-1.0,0,0,1,0
2,3,2.107781,0,1.695785,11.222072,0,0.478507,0,7.176181,0.411731,0.144141,0,0,1,0
0,2,1.167625,0,0.388522,1.365204,2,0.387975,0,0.857906,-1.0,0.673637,1,1,0,0
0,0,2.15378,0,2.91187,1.013189,1,-1.0,2,3.097238,1.135515,0.678454,0,0,0,0
1,1,2.040978,2,0.491234,0.689956,1,-1.0,2,0.859615,0.944859,0.664318,1,1,0,0
1,1,2.198179,0,0.224252,2.075542,3,0.823216,-1,1.415576,1.726092,5.011723,1,1,0,0
2,2,0.423356,1,-1.0,0.312766,1,1.732547,1,1.422192,4.824461,0.262926,1,1,0,0
0,3,-1.0,2,1.198803,0.731466,0,1.15862,0,2.520778,1.234137,-1.0,0,0,0,0
-1,2,0.678026,0,2.380216,-1.0,0,-1.0,2,2.093361,0.557166,2.127228,0,0,0,0
-1,2,0.982766,0,0.426786,2.057646,3,0.119726,0,0.622464,0.233914,0.268409,0,0,0,0
2,1,0.785118,0,-1.0,0.437473,-1,0.347789,1,3.186868,-1.0,0.413345,1,1,0,0
1,0,0.153096,0,5.339876,3.008158,2,2.146345,1,0.371525,0.517014,3.050251,0,0,0,0
1,0,5.593989,2,0.993594,0.905493,1,2.098263,0,0.306191,1.535119,-1.0,1,1,1,0
3,1,0.760297,1,1.634524,2.169486,4,2.676948,1,0.747203,1.439998,0.648383,1,1,0,0
2,1,1.188515,3,1.928217,1.491614,2,2.3116,1,1.482013,4.775594,2.357273,0,0,0,0
0,0,3.471369,1,0.715058,2.884192,3,2.965796,2,0.359782,1.238406,4.743462,0,0,0,0
4,1,-1.0,1,1.253863,0.392517,3,1.501277,2,0.925122,1.577108,0.665524,0,0,1,0
3,1,0.599479,1,4.92317,2.473473,1,6.067466,0,0.250383,0.519304,2.207032,1,1,0,0
4,0,0.679011,2,0.968079,0.15527,1,1.341315,0,0.763714,0.23879,0.655206,0,0,0,0
2,1,0.714402,0,2.565366,1.04407,0,7.383618,0,2.642794,2.928434,0.258405,1,1,1,1
2,0,0.840728,0,0.136525,0.579307,0,0.534519,0,0.430162,3.341826,1.003623,0,0,0,0
1,4,4.250917,2,3.076402,0.24548,3,0.521034,2,0.294739,0.718375,-1.0,0,0,0,0
4,3,1.961008,1,0.218274,0.409212,3,0.824991,-1,1.460275,0.144578,0.39589,1,1,1,0
3,2,2.60657,1,2.743978,0.526947,2,0.963214,2,0.454939,-1.0,0.712283,0,0,0,0
0,0,1.048248,2,1.477913,0.821559,1,0.725246,2,11.277983,3.281174,0.797078,0,0,0,0
0,3,0.246752,1,0.908536,0.591644,0,-1.0,1,1.211655,0.889804,1.321387,0,0,1,0
1,3,0.124968,2,0.90521,1.083315,0,0.90274,1,2.786057,2.911939,2.827811,1,1,0,1
3,3,-1.0,1,0.776677,0.43598,1,0.544888,4,0.268562,0.959802,2.831264,1,1,0,0
-1,0,1.432994,2,0.440137,0.620731,1,0.672988,-1,1.579911,1.2424,-1.0,0,0,0,0
0,2,1.03228,2,0.813852,0.748963,2,3.379147,1,0.365644,0.196706,0.578693,1,1,0,0
2,3,0.810452,1,9.098041,1.19973,0,1.37323,0,0.836015,-1.0,3.818552,0,0,1,0
1,2,0.691718,2,-1.0,2.336951,-1,0.187069,3,0.471295,0.173247,-1.0,0,0,0,0
